S_INFO_WINDCODE,S_INFO_CODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE
600151.SH,600151,航天机电,19980605,
600152.SH,600152,维科精华,19980609,
600153.SH,600153,建发股份,19980616,
600155.SH,600155,宝硕股份,19980918,
600156.SH,600156,华升股份,19980527,
600157.SH,600157,永泰能源,19980513,
600158.SH,600158,中体产业,19980327,
600159.SH,600159,大龙地产,19980526,
600160.SH,600160,巨化股份,19980626,
600161.SH,600161,天坛生物,19980616,
600162.SH,600162,香江控股,19980609,
600163.SH,600163,中闽能源,19980602,
600165.SH,600165,新日恒力,19980529,
600166.SH,600166,福田汽车,19980602,
600167.SH,600167,联美控股,19990128,
600168.SH,600168,武汉控股,19980427,
600169.SH,600169,太原重工,19980904,
600170.SH,600170,上海建工,19980623,
600171.SH,600171,上海贝岭,19980924,
600172.SH,600172,黄河旋风,19981126,
600173.SH,600173,卧龙地产,19990415,
600175.SH,600175,美都能源,19990408,
600176.SH,600176,中国巨石,19990422,
600177.SH,600177,雅戈尔,19981119,
600178.SH,600178,东安动力,19981014,
600179.SH,600179,安通控股,19981104,
600180.SH,600180,瑞茂通,19980703,
600181.SH,600181,*ST云大(退市),19980928,20070601
600182.SH,600182,S佳通,19990507,
600183.SH,600183,生益科技,19981028,
600184.SH,600184,光电股份,20031106,
600185.SH,600185,格力地产,19990611,
600186.SH,600186,莲花健康,19980825,
600187.SH,600187,国中水务,19981111,
600188.SH,600188,兖州煤业,19980701,
600189.SH,600189,吉林森工,19981007,
600190.SH,600190,锦州港,19990609,
600191.SH,600191,华资实业,19981210,
600192.SH,600192,长城电工,19981224,
600193.SH,600193,创兴资源,19990527,
600195.SH,600195,中牧股份,19990107,
600196.SH,600196,复星医药,19980807,
600197.SH,600197,伊力特,19990916,
600198.SH,600198,大唐电信,19981021,
600199.SH,600199,金种子酒,19980812,
600200.SH,600200,江苏吴中,19990401,
600201.SH,600201,生物股份,19990115,
600202.SH,600202,哈空调,19990603,
600203.SH,600203,福日电子,19990514,
600205.SH,600205,S山东铝(退市),19990630,20070430
600206.SH,600206,有研新材,19990319,
600207.SH,600207,安彩高科,19990714,
600208.SH,600208,新湖中宝,19990623,
600209.SH,600209,罗顿发展,19990325,
600210.SH,600210,紫江企业,19990824,
600211.SH,600211,西藏药业,19990721,
600212.SH,600212,江泉实业,19990817,
600213.SH,600213,亚星客车,19990831,
600215.SH,600215,长春经开,19990909,
600216.SH,600216,浙江医药,19991021,
600217.SH,600217,中再资环,19991216,
600218.SH,600218,全柴动力,19981203,
600219.SH,600219,南山铝业,19991223,
600220.SH,600220,江苏阳光,19990927,
600221.SH,600221,海南航空,19991125,
600222.SH,600222,太龙药业,19991105,
600223.SH,600223,鲁商置业,20000113,
600225.SH,600225,*ST松江,20000127,
600226.SH,600226,升华拜克,19991116,
600227.SH,600227,赤天化,20000221,
600228.SH,600228,*ST昌九,19990119,
600229.SH,600229,城市传媒,20000309,
600230.SH,600230,沧州大化,20000406,
600231.SH,600231,凌钢股份,20000511,
600232.SH,600232,金鹰股份,20000602,
600233.SH,600233,圆通速递,20000608,
600234.SH,600234,*ST山水,20000615,
600235.SH,600235,民丰特纸,20000615,
600236.SH,600236,桂冠电力,20000323,
600237.SH,600237,铜峰电子,20000609,
600238.SH,600238,海南椰岛,20000120,
600239.SH,600239,云南城投,19991202,
600240.SH,600240,华业资本,20000628,
600241.SH,600241,时代万恒,20001128,
600242.SH,600242,中昌数据,20001207,
600243.SH,600243,青海华鼎,20001120,
600246.SH,600246,万通地产,20000922,
600247.SH,600247,ST成城,20001123,
600248.SH,600248,延长化建,20000622,
600249.SH,600249,两面针,20040130,
600250.SH,600250,南纺股份,20010306,
600251.SH,600251,冠农股份,20030609,
600252.SH,600252,中恒集团,20001130,
600253.SH,600253,天方药业(退市),20001227,20130715
600255.SH,600255,鑫科材料,20001122,
600256.SH,600256,广汇能源,20000526,
600257.SH,600257,大湖股份,20000612,
600258.SH,600258,首旅酒店,20000601,
600259.SH,600259,广晟有色,20000525,
600260.SH,600260,凯乐科技,20000706,
600261.SH,600261,阳光照明,20000720,
600262.SH,600262,北方股份,20000630,
600263.SH,600263,路桥建设(退市),20000725,20120301
600265.SH,600265,ST景谷,20000825,
600266.SH,600266,北京城建,19990203,
600267.SH,600267,海正药业,20000725,
600268.SH,600268,国电南自,19991118,
600269.SH,600269,赣粤高速,20000518,
600270.SH,600270,外运发展,20001228,
600271.SH,600271,航天信息,20030711,
600272.SH,600272,开开实业,20010228,
600273.SH,600273,嘉化能源,20030627,
600275.SH,600275,武昌鱼,20000810,
600276.SH,600276,恒瑞医药,20001018,
600277.SH,600277,亿利洁能,20000725,
600278.SH,600278,东方创业,20000712,
600279.SH,600279,重庆港九,20000731,
600280.SH,600280,中央商场,20000926,
600281.SH,600281,太化股份,20001109,
600282.SH,600282,南钢股份,20000919,
600283.SH,600283,钱江水利,20001018,
600284.SH,600284,浦东建设,20040316,
600285.SH,600285,羚锐制药,20001018,
600286.SH,600286,S*ST国瓷(退市),19991209,20070531
600287.SH,600287,江苏舜天,20000901,
600288.SH,600288,大恒科技,20001129,
600289.SH,600289,亿阳信通,20000720,
600290.SH,600290,华仪电气,20001106,
600291.SH,600291,西水股份,20000731,
600292.SH,600292,远达环保,20001101,
600293.SH,600293,三峡新材,20000919,
600295.SH,600295,鄂尔多斯,20010426,
600296.SH,600296,S兰铝(退市),20000719,20070430
600297.SH,600297,广汇汽车,20001116,
600298.SH,600298,安琪酵母,20000818,
600299.SH,600299,安迪苏,20000420,
600300.SH,600300,维维股份,20000630,
600301.SH,600301,*ST南化,20000712,
600302.SH,600302,标准股份,20001213,
600303.SH,600303,曙光股份,20001226,
600305.SH,600305,恒顺醋业,20010206,
600306.SH,600306,*ST商城,20001226,
600307.SH,600307,酒钢宏兴,20001220,
600308.SH,600308,华泰股份,20000928,
600309.SH,600309,万华化学,20010105,
600310.SH,600310,桂东电力,20010228,
600311.SH,600311,荣华实业,20010626,
600312.SH,600312,平高电气,20010221,
600313.SH,600313,农发种业,20010119,
600315.SH,600315,上海家化,20010315,
600316.SH,600316,洪都航空,20001215,
600317.SH,600317,营口港,20020131,
600318.SH,600318,新力金融,20001208,
600319.SH,600319,亚星化学,20010326,
600320.SH,600320,振华重工,20001221,
600321.SH,600321,国栋建设,20010524,
600322.SH,600322,天房发展,20010910,
600323.SH,600323,瀚蓝环境,20001225,
600325.SH,600325,华发股份,20040225,
600326.SH,600326,西藏天路,20010116,
600327.SH,600327,大东方,20020625,
600328.SH,600328,兰太实业,20001222,
600329.SH,600329,中新药业,20010606,
600330.SH,600330,天通股份,20010118,
600331.SH,600331,宏达股份,20011220,
600332.SH,600332,白云山,20010206,
600333.SH,600333,长春燃气,20001211,
600335.SH,600335,国机汽车,20010305,
600336.SH,600336,澳柯玛,20001229,
600337.SH,600337,美克家居,20001127,
600338.SH,600338,西藏珠峰,20001227,
600339.SH,600339,*ST油工,20001225,
600340.SH,600340,华夏幸福,20031230,
600343.SH,600343,航天动力,20030408,
600345.SH,600345,长江通信,20001222,
600346.SH,600346,恒力股份,20010820,
600348.SH,600348,阳泉煤业,20030821,
600349.SH,600349,富通昭和(IPO终止),,
600350.SH,600350,山东高速,20020318,
600351.SH,600351,亚宝药业,20020926,
600352.SH,600352,浙江龙盛,20030801,
600353.SH,600353,旭光股份,20021120,
600354.SH,600354,敦煌种业,20040115,
600355.SH,600355,精伦电子,20020613,
600356.SH,600356,恒丰纸业,20010419,
600357.SH,600357,承德钒钛(退市),20020906,20091229
600358.SH,600358,国旅联合,20000922,
600359.SH,600359,新农开发,19990429,
600360.SH,600360,华微电子,20010316,
600361.SH,600361,华联综超,20011129,
600362.SH,600362,江西铜业,20020111,
600363.SH,600363,联创光电,20010329,
600365.SH,600365,通葡股份,20010115,
600366.SH,600366,宁波韵升,20001030,
600367.SH,600367,红星发展,20010320,
600368.SH,600368,五洲交通,20001221,
600369.SH,600369,西南证券,20010109,
600370.SH,600370,三房巷,20030306,
600371.SH,600371,万向德农,20020916,
600372.SH,600372,中航电子,20010706,
600373.SH,600373,中文传媒,20020304,
600375.SH,600375,华菱星马,20030401,
600376.SH,600376,首开股份,20010312,
600377.SH,600377,宁沪高速,20010116,
600378.SH,600378,天科股份,20010111,
600379.SH,600379,宝光股份,20020116,
600380.SH,600380,健康元,20010608,
600381.SH,600381,青海春天,20010508,
600382.SH,600382,广东明珠,20010118,
600383.SH,600383,金地集团,20010412,
600385.SH,600385,山东金泰,20010723,
600386.SH,600386,北巴传媒,20010216,
600387.SH,600387,海越股份,20040218,
600388.SH,600388,龙净环保,20001229,
600389.SH,600389,江山股份,20010110,
600390.SH,600390,*ST金瑞,20010115,
600391.SH,600391,成发科技,20011212,
600392.SH,600392,盛和资源,20030529,
600393.SH,600393,粤泰股份,20010319,
600395.SH,600395,盘江股份,20010531,
600396.SH,600396,金山股份,20010328,
600397.SH,600397,安源煤业,20020702,
600398.SH,600398,海澜之家,20001228,
600399.SH,600399,抚顺特钢,20001229,
600400.SH,600400,红豆股份,20010108,
600401.SH,600401,海润光伏,20030924,
600403.SH,600403,大有能源,20031009,
600405.SH,600405,动力源,20040401,
600406.SH,600406,国电南瑞,20031016,
600408.SH,600408,安泰集团,20030212,
600409.SH,600409,三友化工,20030618,
600410.SH,600410,华胜天成,20040427,
600415.SH,600415,小商品城,20020509,
600416.SH,600416,湘电股份,20020718,
600418.SH,600418,江淮汽车,20010824,
600419.SH,600419,天润乳业,20010628,
600420.SH,600420,现代制药,20040616,
600421.SH,600421,仰帆控股,20040607,
600422.SH,600422,昆药集团,20001206,
600423.SH,600423,柳化股份,20030717,
600425.SH,600425,青松建化,20030724,
600426.SH,600426,华鲁恒升,20020620,
600428.SH,600428,中远海特,20020418,
600429.SH,600429,三元股份,20030915,
600432.SH,600432,*ST吉恩,20030905,
600433.SH,600433,冠豪高新,20030619,
600435.SH,600435,北方导航,20030704,
600436.SH,600436,片仔癀,20030616,
600438.SH,600438,通威股份,20040302,
600439.SH,600439,瑞贝卡,20030710,
600444.SH,600444,国机通用,20040219,
600446.SH,600446,金证股份,20031224,
600448.SH,600448,华纺股份,20010903,
600449.SH,600449,宁夏建材,20030829,
600452.SH,600452,涪陵电力,20040303,
600455.SH,600455,博通股份,20040329,
600456.SH,600456,宝钛股份,20020412,
600458.SH,600458,时代新材,20021219,
600459.SH,600459,贵研铂业,20030516,
600460.SH,600460,士兰微,20030311,
600461.SH,600461,洪城水业,20040601,
600462.SH,600462,九有股份,20030903,
600463.SH,600463,空港股份,20040318,
600466.SH,600466,蓝光发展,20010212,
600467.SH,600467,好当家,20040405,
600468.SH,600468,百利电气,20010615,
600469.SH,600469,风神股份,20031021,
600470.SH,600470,六国化工,20040305,
600472.SH,600472,包头铝业(退市),20050509,20071226
600475.SH,600475,华光股份,20030721,
600476.SH,600476,湘邮科技,20031210,
600477.SH,600477,杭萧钢构,20031110,
600478.SH,600478,科力远,20030918,
600479.SH,600479,千金药业,20040312,
600480.SH,600480,凌云股份,20030815,
600481.SH,600481,双良节能,20030422,
600482.SH,600482,中国动力,20040714,
600483.SH,600483,福能股份,20040531,
600485.SH,600485,信威集团,20030807,
600486.SH,600486,扬农化工,20020425,
600487.SH,600487,亨通光电,20030822,
600488.SH,600488,天药股份,20010618,
600489.SH,600489,中金黄金,20030814,
600490.SH,600490,鹏欣资源,20030626,
600491.SH,600491,龙元建设,20040524,
600493.SH,600493,凤竹纺织,20040421,
600495.SH,600495,晋西车轴,20040526,
600496.SH,600496,精工钢构,20020605,
600497.SH,600497,驰宏锌锗,20040420,
600498.SH,600498,烽火通信,20010823,
600499.SH,600499,科达洁能,20021010,
600500.SH,600500,中化国际,20000301,
600501.SH,600501,航天晨光,20010615,
600502.SH,600502,安徽水利,20030415,
600503.SH,600503,华丽家族,20020709,
600505.SH,600505,西昌电力,20020530,
600506.SH,600506,香梨股份,20011226,
600507.SH,600507,方大特钢,20030930,
600508.SH,600508,上海能源,20010829,
600509.SH,600509,天富能源,20020228,
600510.SH,600510,黑牡丹,20020618,
600511.SH,600511,国药股份,20021127,
600512.SH,600512,腾达建设,20021226,
600513.SH,600513,联环药业,20030319,
600515.SH,600515,海航基础,20020806,
600516.SH,600516,方大炭素,20020830,
600517.SH,600517,置信电气,20031010,
600518.SH,600518,康美药业,20010319,
600519.SH,600519,贵州茅台,20010827,
600520.SH,600520,*ST中发,20020108,
600521.SH,600521,华海药业,20030304,
600522.SH,600522,中天科技,20021024,
600523.SH,600523,贵航股份,20011227,
600525.SH,600525,长园集团,20021202,
600526.SH,600526,菲达环保,20020722,
600527.SH,600527,江南高纤,20031127,
600528.SH,600528,中铁工业,20010528,
600529.SH,600529,山东药玻,20020603,
600530.SH,600530,交大昂立,20010702,
600531.SH,600531,豫光金铅,20020730,
600532.SH,600532,宏达矿业,20021031,
600533.SH,600533,栖霞建设,20020328,
600535.SH,600535,天士力,20020823,
600536.SH,600536,中国软件,20020517,
600537.SH,600537,亿晶光电,20030123,
600538.SH,600538,国发股份,20030114,
600539.SH,600539,ST狮头,20010824,
600540.SH,600540,新赛股份,20040107,
600543.SH,600543,莫高股份,20040324,
600545.SH,600545,新疆城建,20031203,
600546.SH,600546,*ST山煤,20030731,
600547.SH,600547,山东黄金,20030828,
600548.SH,600548,深高速,20011225,
600549.SH,600549,厦门钨业,20021107,
600550.SH,600550,保变电气,20010228,
600551.SH,600551,时代出版,20020905,
600552.SH,600552,凯盛科技,20021108,
600553.SH,600553,太行水泥(退市),20020822,20110218
600555.SH,600555,海航创新,20010328,
600556.SH,600556,ST慧球,20010807,
600557.SH,600557,康缘药业,20020918,
600558.SH,600558,大西洋,20010227,
600559.SH,600559,老白干酒,20021029,
600560.SH,600560,金自天正,20020919,
600561.SH,600561,江西长运,20020716,
600562.SH,600562,国睿科技,20030128,
600563.SH,600563,法拉电子,20021210,
600565.SH,600565,迪马股份,20020723,
600566.SH,600566,济川药业,20010822,
600567.SH,600567,山鹰纸业,20011218,
600568.SH,600568,中珠医疗,20010518,
600569.SH,600569,安阳钢铁,20010820,
600570.SH,600570,恒生电子,20031216,
600571.SH,600571,信雅达,20021101,
600572.SH,600572,康恩贝,20040412,
600573.SH,600573,惠泉啤酒,20030226,
600575.SH,600575,皖江物流,20030328,
600576.SH,600576,万家文化,20030220,
600577.SH,600577,精达股份,20020911,
600578.SH,600578,京能电力,20020510,
600579.SH,600579,天华院,20020809,
600580.SH,600580,卧龙电气,20020606,
600581.SH,600581,*ST八钢,20020816,
600582.SH,600582,天地科技,20020515,
600583.SH,600583,海油工程,20020205,
600584.SH,600584,长电科技,20030603,
600585.SH,600585,海螺水泥,20020207,
600586.SH,600586,金晶科技,20020815,
600587.SH,600587,新华医疗,20020927,
600588.SH,600588,用友网络,20010518,
600589.SH,600589,广东榕泰,20010612,
600590.SH,600590,泰豪科技,20020703,
600591.SH,600591,*ST上航(退市),20021011,20100125
600592.SH,600592,龙溪股份,20020805,
600593.SH,600593,大连圣亚,20020711,
600594.SH,600594,益佰制药,20040323,
600595.SH,600595,中孚实业,20020626,
600596.SH,600596,新安股份,20010906,
600597.SH,600597,光明乳业,20020828,
600598.SH,600598,北大荒,20020329,
600599.SH,600599,熊猫金控,20010828,
600600.SH,600600,青岛啤酒,19930827,
600601.SH,600601,方正科技,19901219,
600602.SH,600602,云赛智联,19901219,
600603.SH,600603,*ST兴业,19920113,
600604.SH,600604,市北高新,19920327,
600605.SH,600605,汇通能源,19920327,
600606.SH,600606,绿地控股,19920327,
600607.SH,600607,上实医药(退市),19920327,20100212
600608.SH,600608,上海科技,19920327,
600609.SH,600609,金杯汽车,19920724,
600610.SH,600610,中毅达,19920805,
600611.SH,600611,大众交通,19920807,
600612.SH,600612,老凤祥,19920814,
600613.SH,600613,神奇制药,19920820,
600614.SH,600614,鹏起科技,19920828,
600615.SH,600615,丰华股份,19920910,
600616.SH,600616,金枫酒业,19920929,
600617.SH,600617,国新能源,19921013,
600618.SH,600618,氯碱化工,19921113,
600619.SH,600619,海立股份,19921116,
600620.SH,600620,天宸股份,19921117,
600621.SH,600621,华鑫股份,19921202,
600622.SH,600622,嘉宝集团,19921203,
600623.SH,600623,华谊集团,19921204,
600624.SH,600624,复旦复华,19930105,
600625.SH,600625,PT水仙(退市),19930106,20010423
600626.SH,600626,申达股份,19930107,
600627.SH,600627,上电股份(退市),19930118,20081126
600628.SH,600628,新世界,19930119,
600629.SH,600629,华建集团,19930209,
600630.SH,600630,龙头股份,19930209,
600631.SH,600631,百联股份(退市),19930219,20110823
600632.SH,600632,华联商厦(退市),19930219,20041118
600633.SH,600633,浙报传媒,19930304,
600634.SH,600634,富控互动,19930304,
600635.SH,600635,大众公用,19930304,
600636.SH,600636,三爱富,19930316,
600637.SH,600637,东方明珠,19930316,
600638.SH,600638,新黄浦,19930326,
600639.SH,600639,浦东金桥,19930326,
600640.SH,600640,号百控股,19930407,
600641.SH,600641,万业企业,19930407,
600642.SH,600642,申能股份,19930416,
600643.SH,600643,爱建集团,19930426,
600644.SH,600644,乐山电力,19930426,
600645.SH,600645,中源协和,19930504,
600646.SH,600646,ST国嘉(退市),19930504,20030922
600647.SH,600647,同达创业,19930504,
600648.SH,600648,外高桥,19930504,
600649.SH,600649,城投控股,19930518,
600650.SH,600650,锦江投资,19930607,
600651.SH,600651,飞乐音响,19901219,
600652.SH,600652,游久游戏,19901219,
600653.SH,600653,申华控股,19901219,
600654.SH,600654,中安消,19901219,
600655.SH,600655,豫园商城,19920902,
600656.SH,600656,退市博元(退市),19901219,20160513
600657.SH,600657,信达地产,19930524,
600658.SH,600658,电子城,19930524,
600659.SH,600659,*ST花雕(退市),19930528,20060323
600660.SH,600660,福耀玻璃,19930610,
600661.SH,600661,新南洋,19930614,
600662.SH,600662,强生控股,19930614,
600663.SH,600663,陆家嘴,19930628,
600664.SH,600664,哈药股份,19930629,
600665.SH,600665,天地源,19930709,
600666.SH,600666,奥瑞德,19930712,
600667.SH,600667,太极实业,19930728,
600668.SH,600668,尖峰集团,19930728,
600669.SH,600669,*ST鞍成(退市),19930806,20040915
600670.SH,600670,*ST斯达(退市),19930809,20040924
600671.SH,600671,天目药业,19930823,
600672.SH,600672,*ST华圣(退市),19930917,20050805
600673.SH,600673,东阳光科,19930917,
600674.SH,600674,川投能源,19930924,
600675.SH,600675,中华企业,19930924,
600676.SH,600676,交运股份,19930928,
600677.SH,600677,航天通信,19930928,
600678.SH,600678,四川金顶,19931008,
600679.SH,600679,上海凤凰,19931008,
600680.SH,600680,上海普天,19931018,
600681.SH,600681,百川能源,19931018,
600682.SH,600682,南京新百,19931018,
600683.SH,600683,京投发展,19931025,
600684.SH,600684,珠江实业,19931028,
600685.SH,600685,中船防务,19931028,
600686.SH,600686,金龙汽车,19931108,
600687.SH,600687,刚泰控股,19931108,
600688.SH,600688,上海石化,19931108,
600689.SH,600689,上海三毛,19931108,
600690.SH,600690,青岛海尔,19931119,
600691.SH,600691,阳煤化工,19931119,
600692.SH,600692,亚通股份,19931119,
600693.SH,600693,东百集团,19931122,
600694.SH,600694,大商股份,19931122,
600695.SH,600695,绿庭投资,19931122,
600696.SH,600696,匹凸匹,19931206,
600697.SH,600697,欧亚集团,19931206,
600698.SH,600698,湖南天雁,19931206,
600699.SH,600699,均胜电子,19931206,
600700.SH,600700,*ST数码(退市),19960430,20050920
600701.SH,600701,工大高新,19960528,
600702.SH,600702,沱牌舍得,19960524,
600703.SH,600703,三安光电,19960528,
600704.SH,600704,物产中大,19960606,
600705.SH,600705,中航资本,19960516,
600706.SH,600706,曲江文旅,19960516,
600707.SH,600707,彩虹股份,19960520,
600708.SH,600708,光明地产,19960606,
600709.SH,600709,ST生态(退市),19960618,20030523
600710.SH,600710,*ST常林,19960701,
600711.SH,600711,盛屯矿业,19960531,
600712.SH,600712,南宁百货,19960626,
600713.SH,600713,南京医药,19960701,
600714.SH,600714,金瑞矿业,19960606,
600715.SH,600715,文投控股,19960701,
600716.SH,600716,凤凰股份,19960702,
600717.SH,600717,天津港,19960614,
600718.SH,600718,东软集团,19960618,
600719.SH,600719,大连热电,19960716,
600720.SH,600720,祁连山,19960716,
600721.SH,600721,百花村,19960626,
600722.SH,600722,金牛化工,19960626,
600723.SH,600723,首商股份,19960716,
600724.SH,600724,宁波富达,19960716,
600725.SH,600725,ST云维,19960702,
600726.SH,600726,华电能源,19960701,
600727.SH,600727,鲁北化工,19960702,
600728.SH,600728,佳都科技,19960716,
600729.SH,600729,重庆百货,19960702,
600730.SH,600730,中国高科,19960726,
600731.SH,600731,湖南海利,19960802,
600732.SH,600732,*ST新梅,19960816,
600733.SH,600733,S*ST前锋,19960816,
600734.SH,600734,实达集团,19960808,
600735.SH,600735,新华锦,19960726,
600736.SH,600736,苏州高新,19960815,
600737.SH,600737,中粮糖业,19960731,
600738.SH,600738,兰州民百,19960802,
600739.SH,600739,辽宁成大,19960819,
600740.SH,600740,山西焦化,19960808,
600741.SH,600741,华域汽车,19960826,
600742.SH,600742,一汽富维,19960826,
600743.SH,600743,华远地产,19960909,
600744.SH,600744,华银电力,19960905,
600745.SH,600745,中茵股份,19960828,
600746.SH,600746,江苏索普,19960918,
600747.SH,600747,大连控股,19960916,
600748.SH,600748,上实发展,19960925,
600749.SH,600749,西藏旅游,19961015,
600750.SH,600750,江中药业,19960923,
600751.SH,600751,天海投资,19960909,
600752.SH,600752,*ST哈慈(退市),19960925,20050922
600753.SH,600753,东方银星,19960927,
600754.SH,600754,锦江股份,19961011,
600755.SH,600755,厦门国贸,19961003,
600756.SH,600756,浪潮软件,19960923,
600757.SH,600757,长江传媒,19961003,
600758.SH,600758,红阳能源,19961029,
600759.SH,600759,洲际油气,19961008,
600760.SH,600760,中航黑豹,19961011,
600761.SH,600761,安徽合力,19961009,
600762.SH,600762,S*ST金荔(退市),19961025,20071120
600763.SH,600763,通策医疗,19961030,
600764.SH,600764,中电广通,19961104,
600765.SH,600765,中航重机,19961106,
600766.SH,600766,园城黄金,19961028,
600767.SH,600767,运盛医疗,19961115,
600768.SH,600768,宁波富邦,19961111,
600769.SH,600769,祥龙电业,19961101,
600770.SH,600770,综艺股份,19961120,
600771.SH,600771,广誉远,19961105,
600772.SH,600772,S*ST龙昌(退市),19961104,20061130
600773.SH,600773,西藏城投,19961108,
600774.SH,600774,汉商集团,19961108,
600775.SH,600775,南京熊猫,19961118,
600776.SH,600776,东方通信,19961126,
600777.SH,600777,新潮能源,19961121,
600778.SH,600778,友好集团,19961203,
600779.SH,600779,水井坊,19961206,
600780.SH,600780,通宝能源,19961205,
600781.SH,600781,辅仁药业,19961218,
600782.SH,600782,新钢股份,19961225,
600783.SH,600783,鲁信创投,19961225,
600784.SH,600784,鲁银投资,19961225,
600785.SH,600785,新华百货,19970108,
600786.SH,600786,东方锅炉(退市),19961227,20080318
600787.SH,600787,中储股份,19970121,
600788.SH,600788,*ST达曼(退市),19961230,20050325
600789.SH,600789,鲁抗医药,19970226,
600790.SH,600790,轻纺城,19970228,
600791.SH,600791,京能置业,19970130,
600792.SH,600792,云煤能源,19970123,
600793.SH,600793,宜宾纸业,19970220,
600794.SH,600794,保税科技,19970306,
600795.SH,600795,国电电力,19970318,
600796.SH,600796,钱江生化,19970408,
600797.SH,600797,浙大网新,19970418,
600798.SH,600798,宁波海运,19970423,
600799.SH,600799,*ST龙科(退市),19970416,20060104
600800.SH,600800,天津磁卡,19931206,
600801.SH,600801,华新水泥,19940103,
600802.SH,600802,福建水泥,19940103,
600803.SH,600803,新奥股份,19940103,
600804.SH,600804,鹏博士,19940103,
600805.SH,600805,悦达投资,19940103,
600806.SH,600806,*ST昆机,19940103,
600807.SH,600807,天业股份,19940103,
600808.SH,600808,马钢股份,19940106,
600809.SH,600809,山西汾酒,19940106,
600810.SH,600810,神马股份,19940106,
600811.SH,600811,东方集团,19940106,
600812.SH,600812,华北制药,19940114,
600813.SH,600813,ST鞍一工(退市),19940114,20020916
600814.SH,600814,杭州解百,19940114,
600815.SH,600815,厦工股份,19940128,
600816.SH,600816,安信信托,19940128,
600817.SH,600817,*ST宏盛,19940128,
600818.SH,600818,中路股份,19940128,
600819.SH,600819,耀皮玻璃,19940128,
600820.SH,600820,隧道股份,19940128,
600821.SH,600821,津劝业,19940128,
600822.SH,600822,上海物贸,19940204,
600823.SH,600823,世茂股份,19940204,
600824.SH,600824,益民集团,19940204,
600825.SH,600825,新华传媒,19940204,
600826.SH,600826,兰生股份,19940204,
600827.SH,600827,百联股份,19940204,
600828.SH,600828,茂业商业,19940224,
600829.SH,600829,人民同泰,19940224,
600830.SH,600830,香溢融通,19940224,
600831.SH,600831,广电网络,19940224,
600832.SH,600832,东方明珠(退市),19940224,20150520
600833.SH,600833,第一医药,19940224,
600834.SH,600834,申通地铁,19940224,
600835.SH,600835,上海机电,19940224,
600836.SH,600836,界龙实业,19940224,
600837.SH,600837,海通证券,19940224,
600838.SH,600838,上海九百,19940224,
600839.SH,600839,四川长虹,19940311,
600840.SH,600840,新湖创业(退市),19940311,20090827
600841.SH,600841,上柴股份,19940311,
600842.SH,600842,中西药业(退市),19940311,20100212
600843.SH,600843,上工申贝,19940311,
600844.SH,600844,丹化科技,19940311,
600845.SH,600845,宝信软件,19940311,
600846.SH,600846,同济科技,19940311,
600847.SH,600847,万里股份,19940324,
600848.SH,600848,上海临港,19940324,
600850.SH,600850,华东电脑,19940324,
600851.SH,600851,海欣股份,19940404,
600852.SH,600852,*ST中川(退市),19940404,20050916
600853.SH,600853,龙建股份,19940404,
600854.SH,600854,春兰股份,19940425,
600855.SH,600855,航天长峰,19940425,
600856.SH,600856,中天能源,19940425,
600857.SH,600857,宁波中百,19940425,
600858.SH,600858,银座股份,19940506,
600859.SH,600859,王府井,19940506,
600860.SH,600860,*ST京城,19940506,
600861.SH,600861,北京城乡,19940520,
600862.SH,600862,中航高科,19940520,
600863.SH,600863,内蒙华电,19940520,
600864.SH,600864,哈投股份,19940809,
600865.SH,600865,百大集团,19940809,
600866.SH,600866,*ST星湖,19940818,
600867.SH,600867,通化东宝,19940824,
600868.SH,600868,梅雁吉祥,19940912,
600869.SH,600869,智慧能源,19950206,
600870.SH,600870,厦华电子,19950228,
600871.SH,600871,石化油服,19950411,
600872.SH,600872,中炬高新,19950124,
600873.SH,600873,梅花生物,19950217,
600874.SH,600874,创业环保,19950630,
600875.SH,600875,东方电气,19951010,
600876.SH,600876,洛阳玻璃,19951031,
600877.SH,600877,中国嘉陵,19951013,
600878.SH,600878,*ST北科(退市),19951013,20040915
600879.SH,600879,航天电子,19951115,
600880.SH,600880,博瑞传播,19951115,
600881.SH,600881,亚泰集团,19951115,
600882.SH,600882,广泽股份,19951206,
600883.SH,600883,博闻科技,19951208,
600884.SH,600884,杉杉股份,19960130,
600885.SH,600885,宏发股份,19960205,
600886.SH,600886,国投电力,19960118,
600887.SH,600887,伊利股份,19960312,
600888.SH,600888,新疆众和,19960215,
600889.SH,600889,南京化纤,19960308,
600890.SH,600890,中房股份,19960318,
600891.SH,600891,秋林集团,19960325,
600892.SH,600892,大晟文化,19960315,
600893.SH,600893,中航动力,19960408,
600894.SH,600894,广日股份,19960328,
600895.SH,600895,张江高科,19960422,
600896.SH,600896,览海投资,19960503,
600897.SH,600897,厦门空港,19960531,
600898.SH,600898,三联商社,19960418,
600899.SH,600899,*ST信联(退市),19960426,20050921
600900.SH,600900,长江电力,20031118,
600908.SH,600908,无锡银行,20160923,
600909.SH,600909,华安证券,20161206,
600917.SH,600917,重庆燃气,20140930,
600919.SH,600919,江苏银行,20160802,
600926.SH,600926,杭州银行,20161027,
600936.SH,600936,广西广电,20160815,
600939.SH,600939,重庆建工,20170221,
600958.SH,600958,东方证券,20150323,
